Formula,Sites,Energy above Hull,Formation Energy,Predicted Stable,Volume,Density,Band Gap,Bulk Modulus Voigt,Bulk Modulus Reuss,Bulk Modulus VRH,Shear Modulus Voigt,Shear Modulus Reuss,Shear Modulus VRH
US2,9,0.0,-1.78433029131945,True,186.6089374308216,8.066280446438064,0.0,,,,,,
US2,12,0.009733054444453,-1.774597236874996,False,249.4999776666039,8.04403557978247,0.0,,,,,,
US2,15,0.005422688000003,-1.778907603319449,False,289.409181312048,8.66846504491642,0.0,,,,,,
US3,8,0.0,-1.422330559609374,True,200.2487782555252,5.543023676664944,0.0,,,,,,
USb,2,0.0,-0.576318382499998,True,52.88127010655021,11.29782888309311,0.0,,,,,,
USb,2,0.071301091250006,-0.5050172912499911,False,59.56383894552249,10.030306161610191,0.0,94.691,94.691,94.691,-83.397,-82.201,-82.799
USb2,6,0.0,-0.514500249999997,True,167.34719339303473,9.556548410771606,0.0,72.114,71.327,71.721,-5.243,31.477,13.117
USb3,8,0.131506376250001,-0.254368811250003,False,214.4299806343632,9.344010677230068,0.0,,,,,,
USe,2,0.0,-1.223744236171874,True,51.68615981757237,10.184011940368494,0.0,99.592,99.592,99.592,-90.09,-84.462,-87.276
USe2,30,0.000161136000004,-1.4515455632291632,False,769.1492260586241,8.548258402363313,0.0,,,,,,
USe2,12,0.03768880183334,-1.414017897395827,False,287.70207212808054,9.141242933279722,0.0,72.417,66.092,69.255,25.535,8.279,16.907
USe2,30,0.0,-1.451706699229167,True,770.5452987083843,8.532770682460763,0.0,,,,,,
USe2,9,0.088258182666669,-1.363448516562497,False,213.76954699332936,9.227066848579758,0.0,,,,,,
USe3,8,0.0,-1.286306686757811,True,213.97120750584207,7.371130044306471,0.0,,,,,,
USi,8,0.100452484999998,-0.240552303499995,False,156.21527805578535,11.314984795082772,0.0,,,,,,
USi2,6,0.112407896666667,-0.275697478333337,False,104.7724069111587,9.325555427192796,0.0,,,,,,
USi2,3,0.0,-0.388105375000004,True,54.92730507478963,8.894127306628562,0.0,122.842,118.737,120.789,72.612,55.608,64.11
USi3,4,0.0,-0.297588547500001,True,64.24382209765132,8.330256457760838,0.0,129.573,129.573,129.573,101.029,99.351,100.19
USn,2,0.133041632857144,0.042649132500003,False,45.94014724165213,12.894579843536388,0.0,,,,,,
USn2,6,0.01968060047619,-0.10084273333333,False,153.11645577123633,10.312431609662411,0.0,,,,,,
USn3,4,0.0,-0.124970003749996,True,102.30647756955128,9.643808537467573,0.0,,,,,,
UTc3,8,0.038045053750003,0.038045053750003,False,132.64584051256202,13.320504980809392,0.0,,,,,,
UTe,2,0.096336417083335,-0.8740584120833361,False,52.84777180858341,11.488489829475933,0.0,,,,,,
UTe,2,0.11720769708333,-0.8531871320833411,False,58.39661774493338,10.396853660005888,0.0,58.849,58.849,58.849,-89.365,-89.289,-89.327
UTe2,6,0.053628893333254,-1.024859734999997,False,183.31814460757883,8.93556800484522,0.0,,,,,,
UTe2,6,0.0,-1.078488628333332,True,188.41462237164745,8.693867424111154,0.0,,,,,,
UTe3,8,0.0,-0.8391630225000021,True,252.3084395055924,8.171828582110074,0.0,,,,,,
UTe3,8,0.027669665000004,-0.8114933574999981,False,279.3743961375951,7.380136998824758,0.0,,,,,,
UTe5,24,0.046228104166665,-0.513213910833333,False,804.680276392961,7.231096728488126,0.0,,,,,,
UTe5,24,0.009663524583324,-0.54977849041667,False,852.5232695601132,6.825292777177117,0.0,,,,,,
UTi,2,0.207641989166667,0.134252137500006,False,38.3958411983896,12.36439449478891,0.0,,,,,,
UTi,2,0.200548489166671,0.127158637500009,False,37.496943032613856,12.660800831770208,0.0,,,,,,
UTl,2,0.305355013333326,0.305355013333326,False,48.96170944339528,15.004434416146456,0.0,,,,,,
UTl3,4,0.212405522499999,0.212405522499999,False,108.0852605974843,13.076858573073526,0.0,51.996,51.996,51.996,27.975,26.962,27.469
UV2,3,0.481218223333328,0.481218223333328,False,50.05085882552143,11.27726914187956,0.0,,,,,,
UZn3,8,0.202627423529412,0.148289248750001,False,151.92762653787986,9.492663314622945,0.0,,,,,,
V10O9,19,0.212360722302632,-1.788597982894736,False,210.05610788833135,5.165344527226439,1.2156,,,,,,
V11Ge8,76,0.0,-0.349274885263157,True,1075.8786594566357,7.047137909820148,0.0,,,,,,
Tm5Ge3,16,0.0,-0.797719528125004,True,376.2738705705868,9.378668509024248,0.0,,,,,,
Tm5Ge4,36,0.0,-0.8368535702777811,True,799.4533599600135,9.431922373741104,0.0,,,,,,
Tm5In3,16,0.014081446041668,-0.473559831874997,False,451.784185771767,8.741291363373236,0.0,,,,,,
Tm5In4,18,0.0,-0.5379580688888831,True,472.2991933885318,9.168969185028182,0.0,,,,,,
Tm5Ir2,14,0.0,-0.7115046914285751,True,353.11942623733694,11.559697942579769,0.0,,,,,,
Tm5Ir3,32,0.0,-0.8790599265625061,True,713.5807165635279,13.22995835207596,0.0,,,,,,
Tm5Ir3,16,0.044483633437501,-0.834576293125005,False,353.0139404986388,13.371487748677728,0.0,,,,,,
Tm5Mg,6,0.05787812583333,0.030263324166663,False,173.37443983421116,8.322845514855532,0.0,,,,,,
Tm5Mg,6,0.042801100833333,0.015186299166667,False,175.69871530687226,8.212744620497032,0.0,,,,,,
Tm5Mg24,29,0.0,-0.033175157931035,True,693.9783504583465,3.416871612369525,0.0,,,,,,
Tm5Pb3,16,0.0,-0.492149233749999,True,443.7424253446942,10.973935425977244,0.0,,,,,,
Tm5Pb4,36,0.0,-0.469924002500002,True,1032.4420808115815,10.76617897311862,0.0,,,,,,
Tm5Pt3,16,0.032597485000003,-1.156017414999993,False,361.1981090765467,13.147594226489275,0.0,,,,,,
Tm5Pt4,36,0.001038397777776,-1.331379809166662,False,787.3279892247391,13.709090630360798,0.0,,,,,,
Tm5Rh3,16,0.0,-0.777744898125003,True,358.84197036311537,10.674587946148034,0.0,,,,,,
Tm5Ru2,14,0.0,-0.404191932857148,True,348.0708580872272,9.988027457546888,0.0,,,,,,
Tm5S7,12,0.006440803645833,-2.355824927473956,False,260.4057603893394,6.817535719987184,0.0,,,,,,
Tm5S7,12,0.001486744375,-2.36077898674479,False,264.1026403777109,6.722104597688735,0.0,,,,,,
Tm5Sb3,32,0.0,-1.001502667500002,True,854.8227851283538,9.401579003989736,0.0,,,,,,
Tm5Sb3,16,0.010170659999999,-0.991332007500002,False,418.23926073295456,9.607758887473477,0.0,,,,,,
Tm5Si3,16,0.0,-0.7893272843750011,True,369.6471693953543,8.345907203018399,0.0,,,,,,
Tm5Sn3,16,0.0,-0.691902048125004,True,437.2686717077664,9.120145959470456,0.0,,,,,,
Tm5Tl3,16,0.0,-0.4222841825,True,440.1631441305526,10.999415429770393,0.0,,,,,,
Tm6Fe23,29,0.008415423103447,-0.084737093448278,False,417.8905912194836,9.131542342731034,0.0,,,,,,
Tm6Mn23,29,0.0,-0.020262492497029,True,421.6339559995831,8.968316682594113,0.0,,,,,,
Tm6Zn23,29,0.011939172131661,-0.341036902931036,False,482.0821248253179,8.673330772060533,0.0,,,,,,
Tm7Cl15,88,0.266603617803028,-2.017626955492429,False,2055.4086264593034,5.539957989877338,0.0,,,,,,
Tm8S11,38,0.011023326250001,-2.346297461891448,False,824.0833019471324,6.867926757673901,0.0,,,,,,
TmAg,2,0.0,-0.355400102499999,True,45.16472317140233,10.176996187703168,0.0,,,,,,
TmAg2,3,0.0,-0.350056193333334,True,61.09922707076294,10.454478825698772,0.0,,,,,,
TmAg3,4,0.126631385833334,-0.135910759166662,False,83.20928938185526,9.829190249039945,0.0,74.075,74.075,74.075,19.252,17.844,18.548
TmAl,16,0.0,-0.470790372500001,True,357.46958159230434,7.280636363258895,0.0,,,,,,
TmAl2,6,0.0,-0.5705990833333341,True,116.43357138052764,6.357782362014888,0.0,83.144,83.144,83.144,61.24,60.489,60.864
TmAl3,4,0.001857505,-0.451976679999999,False,73.66630151406086,5.632610075827367,0.0,77.938,77.938,77.938,59.654,59.631,59.643
TmAl3,8,0.0,-0.453834184999999,True,150.14009271768057,5.527285146110387,0.0,,,,,,
TmAs,2,0.0,-1.775536726249999,True,46.93508961852644,8.627491763913671,0.0,79.857,79.857,79.857,58.232,52.278,55.255
TmAs3,8,0.299586748749998,-0.588181614374999,False,167.58365073388975,7.802104605357404,0.0,,,,,,
TmAu,4,0.0,-1.006067452499998,True,90.22555693043324,13.468302301471985,0.0,88.505,84.939,86.722,27.289,8.975,18.132
TmAu,2,0.027464062500001,-0.978603389999996,False,43.751431616128535,13.887375008887476,0.0,,,,,,
TmAu2,3,0.0,-0.9735891799999952,True,60.180507280429474,15.53099604681277,0.0,106.265,104.064,105.164,48.035,42.262,45.148
TmAu3,8,0.0,-0.7942506437499971,True,153.61414170984114,16.427314429025255,0.0,,,,,,
TmAu4,5,0.0,-0.658681100000001,True,93.44825286720854,17.001972077558076,0.0,,,,,,
TmB12,13,0.0,-0.266125806153847,True,103.7564777301326,4.779912738251409,0.0,,,,,,
TmB2,3,0.0,-0.734535728333334,True,34.57820089143092,9.151026453971742,0.0,175.11,174.904,175.007,165.437,163.869,164.653
TmB4,20,0.0,-0.648248198499999,True,197.0606834769276,7.151709830084103,0.0,,,,,,
TmB6,7,0.079317357767855,-0.391516872857146,False,67.95577244155255,5.713044948730394,0.0,174.157,174.157,174.157,102.67,39.895,71.283
TmBe13,28,0.0,-0.184453126428572,True,261.5610808899316,3.632558005157842,0.0,,,,,,
TmBi,2,0.0,-0.9863939075000012,True,60.74510768157425,10.33074098795704,0.0,54.948,54.948,54.948,34.546,26.783,30.664
TmBi3,8,0.118416942499997,-0.374780011250003,False,242.54750655037387,10.897512237890744,0.0,,,,,,
TmBi3,4,0.120379867499998,-0.372817086250002,False,120.1152873479812,11.002614568307106,0.0,,,,,,
TmBr,4,0.262672968333331,-1.223910962500004,False,112.9101598063,7.319191996126452,0.0,,,,,,
TmBr2,24,0.256904991527777,-1.725206916250002,False,648.4313376314768,6.73489081560295,0.0,,,,,,
TmBr3,8,0.0,-2.229875896250003,True,316.45780446839467,4.288552764643844,2.9866,6.741,-0.524,3.109,4.128,0.344,2.236
TmC2,3,0.089498438541664,-0.367530733958335,False,39.647218271118376,8.08153364842853,0.0,,,,,,
TmCd,2,0.0,-0.291594430000003,True,49.54742115082951,9.429041947180323,0.0,,,,,,
TmCd2,3,0.418272650000002,0.162209049999998,False,81.02462833948378,8.069738582222286,0.0,,,,,,
TmCd2,3,0.0,-0.256063600000003,True,70.45802840935747,9.279958355100902,0.0,,,,,,
TmCd3,8,0.0,-0.218507263750002,True,181.6596486681969,9.253683276379403,0.0,57.826,56.759,57.293,31.475,27.854,29.664
TmCl2,24,0.268692874120368,-1.964777019768519,False,546.565416653866,5.829333892140699,0.0,,,,,,
TmCl3,8,0.0,-2.512653630624999,True,216.66925624428163,4.219658459152371,4.918,14.424,10.183,12.303,14.536,8.59,11.563
TmCo2,6,0.0,-0.244957845000003,True,88.68243182605184,10.740427180852656,0.0,95.225,-22.088,36.569,29.118,238.069,133.594
TmCo3,12,0.047106318717949,-0.140126859166669,False,169.12508852605367,10.183666035206864,0.0,,,,,,
TmCu,2,0.0,-0.300832150000001,True,38.76845424714784,9.957644131369328,0.0,74.896,74.896,74.896,31.432,26.233,28.832
TmCu2,6,0.0,-0.294117043333334,True,100.84790645773744,9.748602697043312,0.0,,,,,,
TmCu5,6,0.0,-0.197939671666667,True,82.61053076358085,9.782347668649662,0.0,109.138,109.138,109.138,14.528,12.236,13.382
TmF3,4,0.018205317499999,-4.16378372,False,39.93732642261735,9.393834318553688,6.1669,,,,,,
TmF3,4,0.0,-4.181989037499999,True,39.73995852626486,9.4404886530546,5.3798,152.56,151.575,152.068,45.264,32.928,39.096
TmFe2,12,0.0245964975,-0.116296570833335,False,185.85825682886872,10.028878386991996,0.0,,,,,,
TmFe2,6,0.0,-0.140893068333336,True,94.76238407435947,9.834861549559678,0.0,,,,,,
TmFe3,12,0.0,-0.112559290833335,True,177.70877335242457,9.432065576273075,0.0,,,,,,
TmGa,4,0.0,-0.735771057500002,True,90.21540892632348,8.7856304249401,0.0,,,,,,
TmGa2,6,0.0,-0.680468718333332,True,115.75600044241406,8.847530739040327,0.0,76.467,75.576,76.021,51.724,49.72,50.722
TmGa3,8,0.0,-0.545792537499998,True,147.68294593347954,8.50274413803564,0.0,,,,,,
TmGa3,4,0.010813862499997,-0.5349786750000011,False,74.08208793486371,8.475127644403086,0.0,76.098,76.098,76.098,44.082,44.08,44.081
TmGa6,14,0.0,-0.316900529285715,True,258.17985719930954,7.554334083318464,0.0,,,,,,
TmGa6,14,1.8996211189285712,1.5827205896428551,False,3680.200121413545,0.529964901505929,0.032499999999999,,,,,,
TmGe,4,0.0,-0.835538727500004,True,86.05138082253119,9.3233463392141,0.0,,,,,,
TmGe2,6,0.0,-0.597020813333333,True,122.53359469745602,8.51627624692037,0.0,,,,,,
TmGe3,8,0.017528419999998,-0.430237190000001,False,159.1685078940816,8.071779239284638,0.0,,,,,,
TmH2,3,0.0,-0.7999909591666661,True,32.359734671037586,8.772300075063749,0.0,,,,,,
TmH3,24,0.0,-0.723427301562502,True,212.8103365190312,8.05063413651543,0.006099999999999,,,,,,
TmHg,2,0.0,-0.565094673750003,True,48.40295253459017,12.677106552973171,0.0,,,,,,
TmHg3,8,0.0,-0.363315783124996,True,182.7661034241777,14.004614920611049,0.0,,,,,,
TmI2,3,0.042576936666669,-1.397363796666666,False,110.24321244407108,6.3675713012143484,0.0,,,,,,
TmI3,8,0.0,-1.6199333250000012,True,411.3811817430747,4.437302367631093,2.2545,5.311,0.161,2.735999999999999,3.596,0.326,1.960999999999999
TmIn,2,0.0,-0.5408335000000011,True,50.51640094598231,9.327300067218294,0.0,,,,,,
TmIn3,4,0.0,-0.470479222499999,True,96.40765709602375,8.842670849139486,0.0,,,,,,
TmIr,2,0.0,-0.9546286100000052,True,37.81727428797786,15.85798301030668,0.0,,,,,,
TmIr2,6,0.0,-0.8452270983333351,True,105.1235079885373,17.482094129121126,0.0,,,,,,
TmLu3,8,0.005315988583333,0.000763666250009,False,235.84050688479533,9.770505391174543,0.0,,,,,,
TmMg,2,0.0,-0.074637222500001,True,52.6066690860178,6.099630768852606,0.0,43.263,43.263,43.263,27.975,14.052,21.014
TmMg2,6,0.0,-0.063338973333335,True,149.66036475539755,4.82747265794842,0.0,,,,,,
TmMg2,12,0.002276336666666,-0.061062636666669,False,299.9176887776766,4.817864006486332,0.0,44.234,44.234,44.234,24.584,23.99,24.287
TmMg2,3,0.021695763333333,-0.041643210000001,False,75.70666162533658,4.77158352596991,0.0,,,,,,
TmMg3,4,0.015500002321431,-0.032218423749999,False,97.852891680468,4.104120527605308,0.0,,,,,,
TmMg3,4,0.01797290482143,-0.029745521250001,False,97.66035672488304,4.112211698782613,0.0,,,,,,
TmMg3,4,0.00224414482143,-0.045474281250001,False,94.90119010815386,4.231770549701906,0.0,,,,,,
TmMg3,8,0.00944090732143,-0.038277518750001,False,194.27427946778252,4.134361610106465,0.0,40.83,40.807,40.818,20.919,19.36,20.14
TmMg5,6,0.056969163499999,0.024899844166666,False,144.4894123537729,3.3380914047726,0.0,,,,,,
TmMg5,6,0.038552476833332,0.006483157499999,False,143.46475960403848,3.361932691972365,0.0,,,,,,
TmMg5,6,0.032262601666666,0.000193282333332,False,146.89903900566696,3.283335743538572,0.0,,,,,,
TmMg5,6,0.059850850166666,0.027781530833332,False,143.40086659464578,3.363430618743428,0.0,,,,,,
TmMn12,13,0.0,-0.092649795676392,True,201.34913795714647,6.830141459381114,0.0,,,,,,
TmMn12,13,0.0,-0.014119485782494,True,159.147560733162,8.64130803284873,0.0,,,,,,
TmMn2,12,0.03399137561594,0.016959135545973,False,237.6146826956021,7.7937169550008605,0.0,,,,,,
TmN,2,0.0,-2.152056234375003,True,27.400506161707447,11.086675776774214,0.152899999999999,172.542,172.542,172.542,137.492,137.489,137.49
TmNi,8,0.0,-0.497906590000003,True,150.41672291821524,10.051662653156113,0.0,,,,,,
TmNi2,48,0.0,-0.495197995000002,True,694.1435760989568,10.959052024720364,0.0,,,,,,
TmNi3,12,0.0,-0.446105120833324,True,164.10063108096008,10.473632597956938,0.0,,,,,,
TmNi5,6,0.0,-0.338314189999998,True,77.74563921722066,9.876248769436256,0.0,155.554,154.951,155.253,76.573,75.028,75.801
TmNp3,4,0.6709568667708361,0.6709568667708361,False,98.41263035027076,14.847333381317233,0.0,,,,,,
TmO2,6,0.183882194583333,-3.224511891666669,False,85.86637894073145,7.77154264545923,0.0,,,,,,
TmO3,8,0.4615867146875,-2.094708850000001,False,118.95591676064136,6.056440930828505,0.2035,,,,,,
TmO3,4,0.5645992034375,-1.9916963612500007,False,42.02602920609706,8.571467455327133,0.0,158.954,158.954,158.954,27.939,1.463,14.701
TmOs2,12,0.0,-0.449344639166668,True,210.1986454496281,17.360540962904828,0.0,,,,,,
TmOs3,8,0.5837766068750051,0.246768127500004,False,132.55142196178346,18.53129716952057,0.0,,,,,,
TmP,2,0.0,-1.844200528988096,True,43.33425125191442,7.660337669180653,0.0,,,,,,
TmP5,12,0.0,-0.616732226646824,True,238.04309809244256,4.517564835122869,0.1259,,,,,,
TmPa3,4,0.163322755833334,0.163322755833334,False,104.25793952584208,13.729929590775452,0.0,,,,,,
TmPb3,4,0.0,-0.214225392499998,True,112.83725197697362,11.633684055480629,0.0,49.521,49.521,49.521,10.602,1.77,6.186
TmPd,2,0.0,-0.983058719999998,True,40.6888988834754,11.237375190889558,0.0,97.651,97.651,97.651,38.796,38.009,38.402
TmPd3,4,0.0,-0.953765537499997,True,66.8746317872399,12.12216854325326,0.0,132.296,132.296,132.296,56.051,45.794,50.923
TmPt,8,0.0,-1.4474608525,True,167.67579325443367,14.419886065284963,0.0,112.741,107.462,110.101,38.556,34.515,36.535
TmPt2,6,0.089313588055546,-1.210271618333337,False,109.41268484859376,16.970812172503408,0.0,169.621,169.621,169.621,77.636,72.511,75.074
TmPt3,4,0.0,-1.161888827499999,True,67.10894063976387,18.66153232724309,0.0,179.331,179.331,179.331,79.527,75.317,77.422
TmPu3,8,0.179377408333337,0.179377408333337,False,225.62901513699256,13.261028961484204,0.0,,,,,,
TmPu3,4,0.175293015833332,0.175293015833332,False,110.6297242250267,13.522915858475711,0.0,,,,,,
TmRe2,12,0.0,-0.28836453416667,True,221.63736168003484,16.223435336443217,0.0,,,,,,
TmRh,2,0.0,-0.9775269550000012,True,37.69050622333562,11.9765029324211,0.0,118.772,118.772,118.772,47.8,47.474,47.637
TmRh2,6,0.0,-0.7626616383333351,True,102.9731052794693,12.086244452614183,0.0,-12135.445,221.289,-5957.078,-1776.824,77.623,-849.6
TmRh3,4,0.01074395875,-0.56125227,False,63.16250962492728,12.557412123966731,0.0,,,,,,
TmRu2,12,0.0,-0.378007116666668,True,211.18605273018,11.67090751205987,0.0,,,,,,
TmRu3,4,0.37711964,0.093614302499998,False,64.7954166826837,12.099835851252712,0.0,,,,,,
TmRu3,4,0.384709759999999,0.101204422499998,False,64.84566163096842,12.090460426416126,0.0,,,,,,
TmS,2,0.0,-2.17894752140625,True,39.51390954145102,8.44682402814654,0.0,102.797,102.797,102.797,55.746,30.362,43.054
TmS2,6,1.706531711395833,-0.277682050635422,False,116.68399909698886,6.633509799566916,0.0,62.622,62.622,62.622,-85.698,-80.692,-83.195
TmS2,6,0.114011210156252,-1.8702025518750007,False,113.51676841610598,6.8185913170579004,0.0,,,,,,
TmSb,2,0.346965710000002,-0.945356125,False,53.01283714142216,9.105513271279992,0.0,,,,,,
TmSb,2,0.0,-1.292321835000002,True,57.2879003094673,8.426021717183666,0.0,62.342,62.342,62.342,40.724,31.877,36.301
TmSb2,3,0.457700079999998,-0.403847810000002,False,84.34170843263662,8.120493900543456,0.0,,,,,,
TmSb3,8,0.095518510000001,-0.550642407499996,False,215.01943150052065,8.25119441017319,0.0,,,,,,
TmSe,2,0.0,-1.898432479531251,True,45.0555870702332,9.136225867998968,0.0,84.968,84.968,84.968,41.77,12.475,27.123
TmSe2,6,0.083711625989579,-1.727125514375004,False,132.68709721562072,8.180964030069745,0.0,,,,,,
TlC,2,2.10802690958333,2.10802690958333,False,31.863572454581004,11.2771627001347,0.0,,,,,,
TlCl,2,0.001307087499998,-1.324511156666668,False,56.51114287050939,7.04741623526128,2.1732,,,,,,
TlCl,2,0.006233657499997,-1.31958458666667,False,66.744552771063,5.966892116347531,2.5369,18.005,18.005,18.005,7.989,5.849,6.9190000000000005
TlCl,4,0.0,-1.325818244166667,True,123.1270674710134,6.469049477403585,2.5181,,,,,,
TlCl2,6,0.912916026666669,-0.312726869444447,False,2316.071308403424,0.39474487301696,0.0,,,,,,
TlCl2,12,0.0,-1.225642896111116,True,381.6275060535992,4.7913594278790175,2.2468,,,,,,
TlCl3,8,0.0,-1.1244716308333351,True,234.21051777623543,4.406289979582581,2.199799999999999,,,,,,
TlCl3,16,0.137964375624999,-0.986507255208335,False,1069.8029365539794,1.9293262755746832,2.348799999999999,,,,,,
TlF,2,0.057131171250002,-1.814429789999998,False,42.69792139851906,8.687402870625727,2.211699999999999,,,,,,
TlF,4,0.00303393375,-1.8685270275,False,84.69169618326497,8.759631974416461,2.9859,,,,,,
TlF,4,0.006064926249997,-1.8654960350000032,False,93.64785351136244,7.921891020860189,3.1435,,,,,,
TlF,8,0.0,-1.871560961250001,True,172.12074263317166,8.620321740484021,3.205,8.073,5.582,6.828,5.514,2.786,4.15
TlF3,16,0.0,-1.974226001249999,True,199.542881513323,8.700470256194109,1.2702,,,,,,
TlH,4,0.356886520833331,0.356886520833331,False,86.1256719498325,7.920058450309249,0.0,,,,,,
TlHg,2,0.014844768333325,-0.003333103750001,False,56.82733555559882,11.833635679117588,0.0,,,,,,
TlHg,2,0.024247573333326,0.006069701249998,False,56.63523011220743,11.87377510866639,0.0,,,,,,
TlHg3,4,0.0,-0.027266808124998,True,110.97243434756984,12.062897026533728,0.0,,,,,,
TlI,4,0.000796222499999,-0.8653483916666691,False,160.43932392261553,6.857624065246402,2.1452,12.588,10.741,11.664,6.641,4.166,5.404
TlI,2,0.020759689999998,-0.8453849241666711,False,76.12875837054285,7.226129732659039,1.810799999999999,16.52,16.52,16.52,7.158,5.912,6.535
TlI,2,0.0,-0.8661446141666691,True,87.30510007495263,6.30107844672892,2.208599999999999,13.509,13.509,13.509,7.356,4.464,5.91
TlI3,16,0.0,-0.624703427083337,True,666.7122717656202,5.829056916088589,1.6963,,,,,,
TlIn,2,0.026936155000001,0.026936155000001,False,56.237755353157766,9.425095746282205,0.0,,,,,,
TlIn3,4,0.028007442500001,0.028007442500001,False,109.50416899669231,8.322658271437984,0.0,,,,,,
TlIn3,8,0.030784977500001,0.030784977500001,False,220.9829292650319,8.248291222207792,0.0,,,,,,
TlIn3,4,0.008411200000001,0.008411200000001,False,109.4930358722674,8.323504509642484,0.0,,,,,,
TlN,2,0.971186535833332,0.971186535833332,False,30.26880229324772,11.980821812552252,0.0,107.027,107.027,107.027,51.271,46.19,48.73
TlN,2,0.733738815833334,0.733738815833334,False,36.632470912,9.899554076653324,0.0,89.83,89.83,89.83,39.399,30.047,34.723
TlN,4,0.733445353333333,0.733445353333333,False,73.30572532325563,9.894046478787867,0.0,,,,,,
TlN,2,1.611584420833335,1.611584420833335,False,31.553387611378064,11.49306474541596,0.0,,,,,,
TlN3,8,0.310554844687501,0.310554844687501,False,140.53352166702985,5.822987526243125,1.7584,19.962,19.511,19.737,9.196,8.65,8.923
TlNi,4,0.228041293333333,0.228041293333333,False,76.11027326334487,11.479373785735628,0.0,,,,,,
TlO,16,0.093921965833331,-0.90858484416667,False,279.829211526612,10.462212460416705,0.0,,,,,,
TlO,2,0.570393050833331,-0.43211375916667,False,32.1961881636371,11.366379184170077,0.0,,,,,,
TlO2,18,0.34895164611111,-0.568079443333335,False,295.35143482205785,7.9739929876710995,0.0,,,,,,
TlP,2,0.234726988166666,0.208131988678569,False,57.305232,6.819963595142556,0.0,45.906,45.906,45.906,26.217,22.395,24.306
TlP,4,0.243929220666668,0.217334221178571,False,114.48663352648175,6.827340170864544,0.0,,,,,,
TlP3,4,0.309903131416664,0.270010632184519,False,95.56903655073724,5.165751351592242,0.0,,,,,,
TlP5,24,0.0,-0.044324999146825,True,569.8793408909415,4.187217332573166,1.184899999999999,,,,,,
TlPb,2,0.001412025000007,0.001412025000007,False,61.19130391013842,11.16907313846128,0.0,,,,,,
TlPd2,12,0.007179688214286,-0.229214059047606,False,214.8090284676247,12.901051582199964,0.0,,,,,,
TlPd3,8,0.0,-0.237091308749995,True,132.8760230813203,13.087841379496885,0.0,,,,,,
TlPd3,4,0.035740123749999,-0.201351184999996,False,66.6077513871237,13.05448898221532,0.0,132.434,132.434,132.434,32.15,17.074,24.612
TlPd3,4,0.005580583749999,-0.231510724999996,False,66.35084523142916,13.105035114179122,0.0,133.994,133.876,133.935,46.087,37.71,41.898
TlPt,6,0.602348628611117,0.462474104861115,False,152.34225717532638,13.06264728733433,0.0,71.063,53.536,62.299,14.967,0.243,7.605
TlRe,4,1.139293353333336,1.139293353333336,False,81.2240714923621,15.970399913922169,0.0,,,,,,
TlRe,8,0.992334459583332,0.992334459583332,False,185.3913765502681,13.993972411314424,0.0,,,,,,
TlRh3,8,0.145699607916668,0.145699607916668,False,129.16399516257502,13.192875644520448,0.0,,,,,,
TlS,2,0.308629391666664,-0.193585835416669,False,46.48649449166268,8.446144276410754,0.0,43.898,43.898,43.898,8.44,-4.587,1.927
TlS,8,0.051495652916663,-0.45071957416667,False,213.71716042599104,7.348621675461998,0.474,23.953,22.193,23.073,11.691,8.756,10.224
TlS,64,0.028092917447914,-0.474122309635419,False,1932.5754526955384,6.50127913126112,1.0387,,,,,,
TlS,4,0.061878799166663,-0.44033642791667,False,101.33555867953798,7.74913849585236,0.0,,,,,,
TlS3,8,0.473769889062497,0.037595353541665,False,182.19134603785088,5.479096791112355,0.0,,,,,,
TlSb,2,0.071025235,0.056415752619052,False,78.33088627199999,6.913922677693916,0.0,,,,,,
TlSb,2,0.110244524999998,0.095635042619051,False,59.34565191055437,9.125751820472075,0.0,,,,,,
TlSe,2,0.196235181249996,-0.176917934531253,False,52.84641988549903,8.903207065469894,0.0,37.041,37.041,37.041,-2.434,-2.425,-2.43
TlSe,8,0.0,-0.373153115781249,True,235.33777973502288,7.997060555923034,0.197999999999999,20.913,19.876,20.394,10.371,8.917,9.644
TlSn,2,0.132717165000002,0.132717165000002,False,57.88221945617183,9.268978485058888,0.0,,,,,,
TlSn,2,0.135711829999998,0.135711829999998,False,57.92528765399105,9.262086880111475,0.0,35.941,35.727,35.834,9.024,0.178,4.601
TlSn3,8,0.2073453225,0.2073453225,False,229.69339765931116,8.10431855232871,0.0,,,,,,
TlTe,16,0.1495992253125,-0.319988869375003,False,541.330371642955,8.146910175176934,0.0,,,,,,
TlTe,64,0.0,-0.469588094687503,True,2176.9764814111318,8.103293628623124,0.0,,,,,,
TlTe,16,0.038210205312499,-0.431377889375003,False,537.7140452151734,8.201701168332908,0.0,,,,,,
TlZn3,4,0.185411121666668,0.185411121666668,False,80.14098020104704,8.300735178974698,0.0,,,,,,
Tm10S19,58,0.034865507500001,-2.017769418739225,False,1131.593810197635,6.746019707328567,0.5289,,,,,,
Tm11Cd45,112,0.004116547678573,-0.167567730982142,False,2573.708149959091,8.925308003687691,0.0,,,,,,
Tm11Ge10,42,0.006157022976192,-0.8299452085714311,False,926.2858514215684,9.267022659762487,0.0,,,,,,
Tm11Sn10,42,0.0,-0.681152800000001,True,1102.1269753859065,9.176739973145962,0.0,,,,,,
Tm15C19,68,0.009526079470585,-0.533092329152944,False,980.5268707264332,9.355721831941256,0.0,,,,,,
